"","RecordType","Survey","Quarter","Country","Ship","Gear","SweepLngt","GearEx","DoorType","StNo","HaulNo","Year","Month","Day","TimeShot","DepthStratum","HaulDur","DayNight","ShootLat","ShootLong","HaulLat","HaulLong","StatRec","Depth","HaulVal","HydroStNo","StdSpecRecCode","BySpecRecCode","DataType","Netopening","Rigging","Tickler","Distance","Warplngt","Warpdia","WarpDen","DoorSurface","DoorWgt","DoorSpread","WingSpread","Buoyancy","KiteDim","WgtGroundRope","TowDir","GroundSpeed","SpeedWater","SurCurDir","SurCurSpeed","BotCurDir","BotCurSpeed","WindDir","WindSpeed","SwellDir","SwellHeight","SurTemp","BotTemp","SurSal","BotSal","ThermoCline","ThClineDepth","CodendMesh","SecchiDepth","Turbidity","TidePhase","TideSpeed","PelSampType","MinTrawlDepth","MaxTrawlDepth","DateofCalculation","call_distance","call_door","call_wing_DS","call_wing_DP","call_wing","SweptAreaDSKM2","SweptAreaWSKM2"
"318","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",921,24,2006,9,30,1003,55,30,"D",37.3799,-9.0005,37.4033,-9.0216,"03E0",330,"V",NA,1,1,"C",NA,NA,NA,3148,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3.5,NA,NA,NA,NA,NA,200,2,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,15.5047939800433,15.5047939800433,0.1438636,0.0488090914491762
"319","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",52,25,2006,9,30,1225,55,30,"D",37.5583,-9.1483,37.5849,-9.1416,"04E0",374,"V",NA,1,1,"C",NA,NA,NA,3148,1200,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3.5,NA,NA,NA,NA,NA,225,2,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,15.6706788719211,15.6706788719211,0.1438636,0.0493312970888076
"320","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",920,31,2006,10,2,830,55,30,"D",37.675,-9.0833,37.7,-9.0883,"04E0",291,"V",NA,1,1,"C",NA,NA,NA,3148,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,3.5,NA,NA,NA,NA,NA,180,5,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,15.3381056026217,15.3381056026217,0.1438636,0.0482843564370533
"321","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",930,9,2006,9,27,1015,54,30,"D",36.8333,-8.2799,36.8366,-8.2416,"02E1",155,"V",NA,1,1,"C",NA,NA,NA,3333,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,3.5,NA,NA,NA,NA,NA,290,3,290,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3333,45.7,15.1,14.5032704899638,14.5032704899638,0.1523181,0.0483394005430493
"322","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",945,2,2006,9,26,820,54,30,"D",36.8733,-8.8683,36.8866,-8.8333,"02E1",116,"V",NA,1,1,"C",NA,NA,NA,3518,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,3.5,NA,NA,NA,NA,NA,NA,3,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3518,45.7,15.1,14.119137955448,14.119137955448,0.1607726,0.049671127327266
"323","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",927,4,2006,9,26,1215,54,30,"D",36.8766,-8.6049,36.8866,-8.5733,"02E1",106,"V",NA,1,1,"C",NA,NA,NA,3148,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,3.5,NA,NA,NA,NA,NA,NA,2,315,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,13.9996562564061,13.9996562564061,0.1438636,0.0440709178951664
"324","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",57,5,2006,9,26,1427,54,30,"D",36.95,-8.7833,36.9349,-8.8133,"02E1",101,"V",NA,1,1,"C",NA,NA,NA,3333,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,243,3.5,NA,NA,NA,NA,NA,300,5,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3333,45.7,15.1,13.9356172607634,13.9356172607634,0.1523181,0.0464474123301245
"325","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",946,18,2006,9,29,937,54,30,"D",36.975,-7.5566,36.9716,-7.5216,"02E2",108,"V",NA,1,1,"C",NA,NA,NA,3148,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,3.5,NA,NA,NA,NA,NA,45,2,45,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.0244298630007,14.0244298630007,0.1438636,0.0441489052087263
"326","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",942,22,2006,9,30,630,54,30,"D",37.2583,-9.0683,37.285,-9.0566,"03E0",132,"V",NA,1,1,"C",NA,NA,NA,3148,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,3.5,NA,NA,NA,NA,NA,200,3,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.2903886415528,14.2903886415528,0.1438636,0.0449861434436082
"327","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",4,87,2006,10,21,1155,54,30,"D",41.4533,-9.1649,41.4299,-9.1533,"11E0",128,"V",NA,1,1,"C",NA,NA,NA,3148,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,3.5,NA,NA,NA,NA,NA,225,7,270,3,19.4,13.9,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.2496054433176,14.2496054433176,0.1438636,0.0448577579355637
"328","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",901,86,2006,10,21,835,54,30,"D",41.7683,-9.1366,41.7416,-9.1316,"12E0",109,"V",NA,1,1,"C",NA,NA,NA,3148,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,3.5,NA,NA,NA,NA,NA,225,5,270,2,18.8,14,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.0366451509798,14.0366451509798,0.1438636,0.0441873589352845
"329","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",30,61,2006,10,12,1200,54,30,"D",39.9916,-9.54,40.0166,-9.5516,"08E0",148,"V",NA,1,1,"C",NA,NA,NA,3148,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,3.5,NA,NA,NA,NA,NA,NA,5,315,1.5,19.9,13.6,36,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.4420223276915,14.4420223276915,0.1438636,0.0454634862875729
"330","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",25,54,2006,10,11,641,54,30,"D",40.16,-9.4066,40.1316,-9.4083,"09E0",136,"V",NA,1,1,"C",NA,NA,NA,3333,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,186,3.5,NA,NA,NA,NA,NA,315,6,270,2,19.6,13.3,35.9,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3333,45.7,15.1,14.329954247269,14.329954247269,0.1523181,0.0477617375061475
"331","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",21,68,2006,10,13,1427,54,30,"D",40.5666,-9.3083,40.5549,-9.3416,"10E0",152,"V",NA,1,1,"C",NA,NA,NA,3333,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,3.5,NA,NA,NA,NA,NA,70,2,315,1,19.8,13.4,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3333,45.7,15.1,14.4773670719939,14.4773670719939,0.1523181,0.0482530644509557
"332","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",18,72,2006,10,14,1036,54,30,"D",40.7033,-9.2799,40.7266,-9.2683,"10E0",161,"V",NA,1,1,"C",NA,NA,NA,2774,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3.5,NA,NA,NA,NA,NA,90,2,90,1,20.1,13.4,35.9,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,2774,45.7,15.1,14.5536062622224,14.5536062622224,0.1267718,0.0403717037714048
"333","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",14,77,2006,10,15,1227,54,30,"D",40.8683,-9.2016,40.8933,-9.1949,"10E0",133,"V",NA,1,1,"C",NA,NA,NA,3148,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,3.5,NA,NA,NA,NA,NA,180,10,180,2,19.8,13.5,35.9,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.3003913257397,14.3003913257397,0.1438636,0.0450176318934284
"334","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",10,88,2006,10,21,1530,54,30,"D",41.1233,-9.1966,41.0983,-9.1983,"11E0",152,"V",NA,1,1,"C",NA,NA,NA,3148,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,182,3.5,NA,NA,NA,NA,NA,225,7,270,2.5,19.4,13.6,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.4773670719939,14.4773670719939,0.1438636,0.0455747515426368
"335","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",35,49,2006,10,8,1543,54,30,"D",39.31,-9.775,39.2899,-9.7966,"07E0",165,"V",NA,1,1,"C",NA,NA,NA,3148,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,220,3.5,NA,NA,NA,NA,NA,315,NA,315,0.5,20,13.2,36,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.5861318053098,14.5861318053098,0.1438636,0.0459171429231153
"336","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",34,59,2006,10,12,629,54,30,"D",39.5716,-9.3383,39.5533,-9.3666,"08E0",146,"V",NA,1,1,"C",NA,NA,NA,3148,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,246,3.5,NA,NA,NA,NA,NA,315,5,270,1.5,19.6,13.3,35.9,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.4239900853961,14.4239900853961,0.1438636,0.0454067207888269
"337","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",33,60,2006,10,12,900,54,30,"D",39.6983,-9.5149,39.7216,-9.5033,"08E0",145,"V",NA,1,1,"C",NA,NA,NA,3148,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.5,NA,NA,NA,NA,NA,315,6,315,1,20,13.7,36,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.414881119205,14.414881119205,0.1438636,0.0453780457632574
"338","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",32,57,2006,10,11,1205,54,30,"D",39.75,-9.4016,39.725,-9.3983,"08E0",126,"V",NA,1,1,"C",NA,NA,NA,3148,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,169,3.5,NA,NA,NA,NA,NA,315,3,270,1.5,19.9,13.7,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.2287333684299,14.2287333684299,0.1438636,0.0447920526438173
"339","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",912,56,2006,10,11,1032,54,30,"D",39.8333,-9.3616,39.8066,-9.37,"08E0",121,"V",NA,1,1,"C",NA,NA,NA,3148,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,202,3.5,NA,NA,NA,NA,NA,315,5,270,2,19.5,13.8,35.9,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.1750681684214,14.1750681684214,0.1438636,0.0446231145941906
"340","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",29,55,2006,10,11,845,54,30,"D",39.975,-9.3766,39.9466,-9.3766,"08E0",125,"V",NA,1,1,"C",NA,NA,NA,3148,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,180,3.5,NA,NA,NA,NA,NA,315,5,270,2,19.6,13.7,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.2181727598552,14.2181727598552,0.1438636,0.0447588078480241
"341","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",46,38,2006,10,3,939,54,30,"D",38.2016,-8.9916,38.2266,-8.9766,"05E1",133,"V",NA,1,1,"C",NA,NA,NA,3148,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,3.5,NA,NA,NA,NA,NA,315,2,270,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.3003913257397,14.3003913257397,0.1438636,0.0450176318934284
"342","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",44,40,2006,10,3,1345,54,23,"D",38.3049,-8.9299,38.3166,-8.9466,"05E1",111,"V",NA,1,1,"C",NA,NA,NA,2222,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,3.5,NA,NA,NA,NA,NA,315,5,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,2222,45.7,15.1,14.0607430760081,14.0607430760081,0.1015454,0.0312429711148899
"343","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",939,42,2006,10,4,1015,54,30,"D",38.4866,-9.59,38.51,-9.6016,"05E0",160,"V",NA,1,1,"C",NA,NA,NA,3148,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,333,3.5,NA,NA,NA,NA,NA,315,3,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.5453486070746,14.5453486070746,0.1438636,0.0457887574150708
"344","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",43,43,2006,10,4,1200,54,30,"D",38.5916,-9.445,38.6083,-9.47,"06E0",102,"V",NA,1,1,"C",NA,NA,NA,3148,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,313,3.5,NA,NA,NA,NA,NA,315,5,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,13.9486749955855,13.9486749955855,0.1438636,0.0439104288861033
"345","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",41,45,2006,10,4,1530,54,30,"D",38.8633,-9.7033,38.89,-9.7016,"06E0",113,"V",NA,1,1,"C",NA,NA,NA,3333,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.5,NA,NA,NA,NA,NA,315,5,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3333,45.7,15.1,14.0844106578671,14.0844106578671,0.1523181,0.046943340722671
"346","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",938,47,2006,10,8,930,54,30,"D",38.9099,-9.65,38.9383,-9.6466,"06E0",119,"V",NA,1,1,"C",NA,NA,NA,3518,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.5,NA,NA,NA,NA,NA,360,2,315,1,19.6,14.1,35.9,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3518,45.7,15.1,14.1529785010147,14.1529785010147,0.1607726,0.0497901783665698
"347","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",20,67,2006,10,13,1140,53,30,"D",40.4066,-9.0933,40.3816,-9.09,"09E0",74,"V",NA,1,1,"C",NA,NA,NA,3148,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,3.5,NA,NA,NA,NA,NA,65,2,315,2,19.1,14.1,35.9,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,13.523360152958,13.523360152958,0.1438636,0.0425715377615119
"348","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",934,65,2006,10,13,822,53,30,"D",40.3033,-9.0316,40.3283,-9.0333,"09E0",63,"V",NA,1,1,"C",NA,NA,NA,3148,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.5,NA,NA,NA,NA,NA,90,2,45,1,19.3,14.4,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,13.3100711936964,13.3100711936964,0.1438636,0.0419001041177564
"349","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",23,64,2006,10,13,635,53,20,"D",40.2366,-8.9816,40.2466,-8.9833,"09E1",50,"V",NA,1,1,"C",NA,NA,NA,1120,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,3.5,NA,NA,NA,NA,NA,90,2,345,1,19.3,14.6,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,1120,45.7,15.1,13.0037674213647,13.0037674213647,0.051184,0.0145642195119285
"350","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",24,53,2006,10,10,1623,53,30,"D",40.1649,-9.1199,40.1383,-9.1266,"09E0",86,"V",NA,1,1,"C",NA,NA,NA,3333,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,3.5,NA,NA,NA,NA,NA,195,7,195,2,19.8,14.1,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3333,45.7,15.1,13.722536575151,13.722536575151,0.1523181,0.0457372144049782
"351","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",8,78,2006,10,17,1021,53,30,"D",41.13,-8.8683,41.1083,-8.8766,"11E1",51,"V",NA,1,1,"C",NA,NA,NA,2963,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,190,3.5,NA,NA,NA,NA,NA,180,12,195,3.5,19,15,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,2963,45.7,15.1,13.0300128208521,13.0300128208521,0.1354091,0.0386079279881847
"352","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",9,79,2006,10,17,1215,53,30,"D",41.0483,-8.9966,41.025,-8.9916,"11E1",82,"V",NA,1,1,"C",NA,NA,NA,2963,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,167,3.5,NA,NA,NA,NA,NA,225,12,180,3,19.5,14.4,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,2963,45.7,15.1,13.6594127707269,13.6594127707269,0.1354091,0.0404728400396637
"353","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",13,75,2006,10,15,827,53,30,"D",40.99,-8.9799,40.9633,-8.9733,"10E1",75,"V",NA,1,1,"C",NA,NA,NA,3148,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,3.5,NA,NA,NA,NA,NA,180,7,180,1.5,18.4,13.9,35.7,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,13.5411503444147,13.5411503444147,0.1438636,0.0426275412842176
"354","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",12,74,2006,10,15,641,53,30,"D",40.94,-8.8683,40.965,-8.8599,"10E1",48,"V",NA,1,1,"C",NA,NA,NA,2963,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,3.5,NA,NA,NA,NA,NA,180,7,180,1.5,18.2,14.7,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,2963,45.7,15.1,12.9496640169007,12.9496640169007,0.1354091,0.0383698544820767
"355","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",932,76,2006,10,15,1026,53,30,"D",40.8016,-9.05,40.7799,-9.0516,"10E0",86,"V",NA,1,1,"C",NA,NA,NA,3333,400,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,3.5,NA,NA,NA,NA,NA,180,11,180,2,18.8,13.9,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3333,45.7,15.1,13.722536575151,13.722536575151,0.1523181,0.0457372144049782
"356","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",17,71,2006,10,14,814,53,30,"D",40.65,-9.0283,40.6766,-9.025,"10E0",65,"V",NA,1,1,"C",NA,NA,NA,3148,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.5,NA,NA,NA,NA,NA,90,5,90,1,18.6,14.1,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,13.3514917323449,13.3514917323449,0.1438636,0.0420304959734216
"357","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",1,85,2006,10,21,655,53,15,"D",41.8033,-9.0083,41.8,-9.0016,"12E0",86,"V",NA,1,1,"C",NA,NA,NA,1481,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,3.5,NA,NA,NA,NA,NA,225,5,270,2.5,18.7,16.7,35.7,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,1481,45.7,15.1,13.722536575151,13.722536575151,0.0676817,0.0203230766677986
"358","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",3,84,2006,10,20,1703,53,20,"D",41.6116,-8.9983,41.6266,-8.9983,"12E1",79,"V",NA,1,1,"C",NA,NA,NA,2222,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3.5,NA,NA,NA,NA,NA,225,5,270,2,19.1,15.2,35.7,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,2222,45.7,15.1,13.6100151513466,13.6100151513466,0.1015454,0.0302414536662923
"359","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",903,83,2006,10,20,1529,53,30,"D",41.4583,-8.9266,41.485,-8.925,"11E1",64,"V",NA,1,1,"C",NA,NA,NA,3148,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3.5,NA,NA,NA,NA,NA,225,5,270,2,19.1,16.9,35.7,35.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,13.3309432685841,13.3309432685841,0.1438636,0.0419658094095028
"360","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",5,82,2006,10,20,1345,53,30,"D",41.3799,-8.8049,41.41,-8.8183,"11E1",35,"V",NA,1,1,"C",NA,NA,NA,3704,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,3.5,NA,NA,NA,NA,NA,225,4,270,2,18.9,18.5,34.4,35.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3704,45.7,15.1,12.5310485113534,12.5310485113534,0.1692728,0.0464150036860531
"361","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",6,81,2006,10,17,1605,53,30,"D",41.3433,-8.9849,41.3683,-8.9849,"11E1",82,"V",NA,1,1,"C",NA,NA,NA,3148,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,360,3.5,NA,NA,NA,NA,NA,180,8,215,3,18.9,13.9,35.7,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,13.6594127707269,13.6594127707269,0.1438636,0.0429998314022482
"362","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",904,80,2006,10,17,1445,53,30,"D",41.2616,-8.9816,41.2899,-8.975,"11E1",76,"V",NA,1,1,"C",NA,NA,NA,3518,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,3.5,NA,NA,NA,NA,NA,180,10,200,3,19.4,14.1,35.8,35.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3518,45.7,15.1,13.5587048972605,13.5587048972605,0.1607726,0.0476995238285623
"363","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",59,7,2006,9,27,626,53,30,"D",36.965,-8.4116,36.9549,-8.4466,"02E1",71,"V",NA,1,1,"C",NA,NA,NA,3333,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,251,3.5,NA,NA,NA,NA,NA,290,5,280,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3333,45.7,15.1,13.4685102830484,13.4685102830484,0.1523181,0.0448905447734002
"364","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",55,6,2006,9,26,1600,53,30,"D",36.9316,-8.9166,36.9266,-8.945,"02E1",100,"V",NA,1,1,"C",NA,NA,NA,3148,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,263,3.5,NA,NA,NA,NA,NA,335,5,335,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,13.9224295960982,13.9224295960982,0.1438636,0.043827808368517
"365","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",923,12,2006,9,27,1446,53,30,"D",36.9266,-8.1316,36.9316,-8.1649,"02E1",48,"V",NA,1,1,"C",NA,NA,NA,3148,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,284,3.5,NA,NA,NA,NA,NA,290,2,290,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,12.9496640169007,12.9496640169007,0.1438636,0.0407655423252033
"366","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",925,13,2006,9,28,621,53,30,"D",36.9116,-8.0366,36.9016,-8,"02E1",72,"V",NA,1,1,"C",NA,NA,NA,3444,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,3.5,NA,NA,NA,NA,NA,310,2,310,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3444,45.7,15.1,13.4870469399507,13.4870469399507,0.1573908,0.0464493896611902
"367","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",63,16,2006,9,28,1154,53,30,"D",36.9049,-7.9366,36.9133,-7.9033,"02E2",76,"V",NA,1,1,"C",NA,NA,NA,3148,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,3.5,NA,NA,NA,NA,NA,315,2,315,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,13.5587048972605,13.5587048972605,0.1438636,0.0426828030165759
"368","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",53,27,2006,9,30,1630,54,30,"D",37.3666,-8.9783,37.3433,-8.9883,"03E1",127,"V",NA,1,1,"C",NA,NA,NA,3148,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,206,3.5,NA,NA,NA,NA,NA,215,2,270,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3148,45.7,15.1,14.2392104930599,14.2392104930599,0.1438636,0.0448250346321526
"369","HH","PT-IBTS",4,"PT","68NA","NCT",NA,"B","P",51,26,2006,9,30,1432,54,30,"D",37.55,-9.0016,37.52,-8.9983,"04E0",167,"V",NA,1,1,"C",NA,NA,NA,3333,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,179,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20180704,3333,45.7,15.1,14.6021000630963,14.6021000630963,0.1523181,0.0486687995103001
